"sample","chromosome","start","end","copy_number","segmented","ploidy","cellularity","absolute_segmented","absolute_copy_number"
"SLX-10722_SLX-11823.D701_D506","1",131500001,132000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","1",132000001,132500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","1",132500001,133000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","1",133000001,133500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","1",133500001,134000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","1",134000001,134500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","1",134500001,135000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","1",135000001,135500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","1",135500001,136000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","1",136000001,136500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","1",136500001,137000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","1",137000001,137500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","1",137500001,138000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","1",138000001,138500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","1",138500001,139000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","1",139000001,139500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","1",139500001,140000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","1",140000001,140500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","1",140500001,141000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","1",141000001,141500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","1",141500001,142000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","1",142000001,142500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","1",142500001,143000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","1",143000001,143500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","1",143500001,144000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","1",144000001,144500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","1",144500001,145000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","1",145000001,145500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","1",145500001,146000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","1",146000001,146500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","1",146500001,147000000,0.909,1.001,2,0.05,2.04,-1.64
"SLX-10722_SLX-11823.D701_D506","1",147000001,147500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","1",147500001,148000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","1",148000001,148500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","1",148500001,149000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","1",149000001,149500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","1",149500001,150000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","1",150000001,150500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","1",150500001,151000000,1.061,1.001,2,0.05,2.04,4.44
"SLX-10722_SLX-11823.D701_D506","1",151000001,151500000,1.091,1.001,2,0.05,2.04,5.64
"SLX-10722_SLX-11823.D701_D506","1",151500001,152000000,1.043,1.001,2,0.05,2.04,3.72
"SLX-10722_SLX-11823.D701_D506","1",152000001,152500000,0.998,1.001,2,0.05,2.04,1.92
"SLX-10722_SLX-11823.D701_D506","1",152500001,153000000,0.904,1.001,2,0.05,2.04,-1.84
"SLX-10722_SLX-11823.D701_D506","1",153000001,153500000,0.957,1.001,2,0.05,2.04,0.279999999999998
"SLX-10722_SLX-11823.D701_D506","1",153500001,154000000,1.079,1.001,2,0.05,2.04,5.16
"SLX-10722_SLX-11823.D701_D506","1",154000001,154500000,1.014,1.001,2,0.05,2.04,2.56
"SLX-10722_SLX-11823.D701_D506","1",154500001,155000000,1.014,1.001,2,0.05,2.04,2.56
"SLX-10722_SLX-11823.D701_D506","1",155000001,155500000,1.031,1.001,2,0.05,2.04,3.24
"SLX-10722_SLX-11823.D701_D506","1",155500001,156000000,1.06,1.001,2,0.05,2.04,4.4
"SLX-10722_SLX-11823.D701_D506","1",156000001,156500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","1",156500001,157000000,1.013,1.001,2,0.05,2.04,2.52
"SLX-10722_SLX-11823.D701_D506","1",157000001,157500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","1",157500001,158000000,0.954,1.001,2,0.05,2.04,0.159999999999998
"SLX-10722_SLX-11823.D701_D506","1",158000001,158500000,0.921,1.001,2,0.05,2.04,-1.16
"SLX-10722_SLX-11823.D701_D506","1",158500001,159000000,1,1.001,2,0.05,2.04,2
"SLX-10722_SLX-11823.D701_D506","1",159000001,159500000,0.957,1.001,2,0.05,2.04,0.279999999999998
"SLX-10722_SLX-11823.D701_D506","1",159500001,160000000,0.934,1.001,2,0.05,2.04,-0.639999999999998
"SLX-10722_SLX-11823.D701_D506","1",160000001,160500000,1.034,1.001,2,0.05,2.04,3.36
"SLX-10722_SLX-11823.D701_D506","1",160500001,161000000,0.979,1.001,2,0.05,2.04,1.16
"SLX-10722_SLX-11823.D701_D506","1",161000001,161500000,0.977,1.001,2,0.05,2.04,1.08
"SLX-10722_SLX-11823.D701_D506","1",161500001,162000000,0.803,1.001,2,0.05,2.04,-5.88
"SLX-10722_SLX-11823.D701_D506","1",162000001,162500000,0.988,1.001,2,0.05,2.04,1.52
"SLX-10722_SLX-11823.D701_D506","1",162500001,163000000,0.953,1.001,2,0.05,2.04,0.119999999999998
"SLX-10722_SLX-11823.D701_D506","1",163000001,163500000,1.007,1.001,2,0.05,2.04,2.28
"SLX-10722_SLX-11823.D701_D506","1",163500001,164000000,0.99,1.001,2,0.05,2.04,1.6
"SLX-10722_SLX-11823.D701_D506","1",164000001,164500000,1.028,1.001,2,0.05,2.04,3.12
"SLX-10722_SLX-11823.D701_D506","1",164500001,165000000,1.055,1.001,2,0.05,2.04,4.2
"SLX-10722_SLX-11823.D701_D506","1",165000001,165500000,0.952,1.001,2,0.05,2.04,0.0799999999999983
"SLX-10722_SLX-11823.D701_D506","1",165500001,166000000,1.03,1.001,2,0.05,2.04,3.2
"SLX-10722_SLX-11823.D701_D506","1",166000001,166500000,0.844,1.001,2,0.05,2.04,-4.24
"SLX-10722_SLX-11823.D701_D506","1",166500001,167000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","1",167000001,167500000,1.019,1.001,2,0.05,2.04,2.76
"SLX-10722_SLX-11823.D701_D506","1",167500001,168000000,1.053,1.001,2,0.05,2.04,4.12
"SLX-10722_SLX-11823.D701_D506","1",168000001,168500000,1.055,1.001,2,0.05,2.04,4.2
"SLX-10722_SLX-11823.D701_D506","1",168500001,169000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","1",169000001,169500000,1.066,1.001,2,0.05,2.04,4.64
"SLX-10722_SLX-11823.D701_D506","1",169500001,170000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","1",170000001,170500000,0.955,1.001,2,0.05,2.04,0.199999999999998
"SLX-10722_SLX-11823.D701_D506","1",170500001,171000000,0.977,1.001,2,0.05,2.04,1.08
"SLX-10722_SLX-11823.D701_D506","1",171000001,171500000,1.032,1.001,2,0.05,2.04,3.28
"SLX-10722_SLX-11823.D701_D506","1",171500001,172000000,1.046,1.001,2,0.05,2.04,3.84
"SLX-10722_SLX-11823.D701_D506","1",172000001,172500000,1.054,1.001,2,0.05,2.04,4.16
"SLX-10722_SLX-11823.D701_D506","1",172500001,173000000,1.076,1.001,2,0.05,2.04,5.04
"SLX-10722_SLX-11823.D701_D506","1",173000001,173500000,1.015,1.001,2,0.05,2.04,2.6
"SLX-10722_SLX-11823.D701_D506","1",173500001,174000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","1",174000001,174500000,1.073,1.001,2,0.05,2.04,4.92
"SLX-10722_SLX-11823.D701_D506","1",174500001,175000000,1.038,1.001,2,0.05,2.04,3.52
"SLX-10722_SLX-11823.D701_D506","1",175000001,175500000,0.959,1.001,2,0.05,2.04,0.359999999999999
"SLX-10722_SLX-11823.D701_D506","1",175500001,176000000,0.945,1.001,2,0.05,2.04,-0.200000000000002
"SLX-10722_SLX-11823.D701_D506","1",176000001,176500000,0.999,1.001,2,0.05,2.04,1.96
"SLX-10722_SLX-11823.D701_D506","1",176500001,177000000,0.983,1.001,2,0.05,2.04,1.32
"SLX-10722_SLX-11823.D701_D506","1",177000001,177500000,0.911,1.001,2,0.05,2.04,-1.56
"SLX-10722_SLX-11823.D701_D506","1",177500001,178000000,0.896,1.001,2,0.05,2.04,-2.16
"SLX-10722_SLX-11823.D701_D506","1",178000001,178500000,1.135,1.001,2,0.05,2.04,7.4
"SLX-10722_SLX-11823.D701_D506","1",178500001,179000000,1.053,1.001,2,0.05,2.04,4.12
"SLX-10722_SLX-11823.D701_D506","1",179000001,179500000,1.048,1.001,2,0.05,2.04,3.92
"SLX-10722_SLX-11823.D701_D506","1",179500001,180000000,0.999,1.001,2,0.05,2.04,1.96
"SLX-10722_SLX-11823.D701_D506","1",180000001,180500000,1.042,1.001,2,0.05,2.04,3.68
"SLX-10722_SLX-11823.D701_D506","1",180500001,181000000,1.029,1.001,2,0.05,2.04,3.16
"SLX-10722_SLX-11823.D701_D506","1",181000001,181500000,0.949,1.001,2,0.05,2.04,-0.0400000000000018
"SLX-10722_SLX-11823.D701_D506","1",181500001,182000000,0.924,1.001,2,0.05,2.04,-1.04
"SLX-10722_SLX-11823.D701_D506","1",182000001,182500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","1",182500001,183000000,1.056,1.001,2,0.05,2.04,4.24
"SLX-10722_SLX-11823.D701_D506","1",183000001,183500000,1.065,1.001,2,0.05,2.04,4.6
"SLX-10722_SLX-11823.D701_D506","1",183500001,184000000,1.032,1.001,2,0.05,2.04,3.28
"SLX-10722_SLX-11823.D701_D506","1",184000001,184500000,1.071,1.001,2,0.05,2.04,4.84
"SLX-10722_SLX-11823.D701_D506","1",184500001,185000000,1.085,1.001,2,0.05,2.04,5.4
"SLX-10722_SLX-11823.D701_D506","1",185000001,185500000,1.099,1.001,2,0.05,2.04,5.96
"SLX-10722_SLX-11823.D701_D506","1",185500001,186000000,1.038,1.001,2,0.05,2.04,3.52
"SLX-10722_SLX-11823.D701_D506","1",186000001,186500000,1.065,1.001,2,0.05,2.04,4.6
"SLX-10722_SLX-11823.D701_D506","1",186500001,187000000,1.068,1.001,2,0.05,2.04,4.72
"SLX-10722_SLX-11823.D701_D506","1",187000001,187500000,0.963,1.001,2,0.05,2.04,0.519999999999999
"SLX-10722_SLX-11823.D701_D506","1",187500001,188000000,0.967,1.001,2,0.05,2.04,0.679999999999999
"SLX-10722_SLX-11823.D701_D506","1",188000001,188500000,0.972,1.001,2,0.05,2.04,0.879999999999999
"SLX-10722_SLX-11823.D701_D506","1",188500001,189000000,1.026,1.001,2,0.05,2.04,3.04
"SLX-10722_SLX-11823.D701_D506","1",189000001,189500000,1.021,1.001,2,0.05,2.04,2.84
"SLX-10722_SLX-11823.D701_D506","1",189500001,190000000,1,1.001,2,0.05,2.04,2
"SLX-10722_SLX-11823.D701_D506","1",190000001,190500000,0.973,1.001,2,0.05,2.04,0.919999999999999
"SLX-10722_SLX-11823.D701_D506","1",190500001,191000000,1.039,1.001,2,0.05,2.04,3.56
"SLX-10722_SLX-11823.D701_D506","1",191000001,191500000,1.036,1.001,2,0.05,2.04,3.44
"SLX-10722_SLX-11823.D701_D506","1",191500001,192000000,1.013,1.001,2,0.05,2.04,2.52
"SLX-10722_SLX-11823.D701_D506","1",192000001,192500000,0.984,1.001,2,0.05,2.04,1.36
"SLX-10722_SLX-11823.D701_D506","1",192500001,193000000,1.032,1.001,2,0.05,2.04,3.28
"SLX-10722_SLX-11823.D701_D506","1",193000001,193500000,1.108,1.001,2,0.05,2.04,6.32
"SLX-10722_SLX-11823.D701_D506","1",193500001,194000000,1.008,1.001,2,0.05,2.04,2.32
"SLX-10722_SLX-11823.D701_D506","1",194000001,194500000,1.032,1.001,2,0.05,2.04,3.28
"SLX-10722_SLX-11823.D701_D506","1",194500001,195000000,1.031,1.001,2,0.05,2.04,3.24
"SLX-10722_SLX-11823.D701_D506","1",195000001,195500000,1.042,1.001,2,0.05,2.04,3.68
"SLX-10722_SLX-11823.D701_D506","1",195500001,196000000,1.043,1.001,2,0.05,2.04,3.72
"SLX-10722_SLX-11823.D701_D506","1",196000001,196500000,1.04,1.001,2,0.05,2.04,3.6
"SLX-10722_SLX-11823.D701_D506","1",196500001,197000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","1",197000001,197500000,1.031,1.001,2,0.05,2.04,3.24
"SLX-10722_SLX-11823.D701_D506","1",197500001,198000000,1.041,1.001,2,0.05,2.04,3.64
"SLX-10722_SLX-11823.D701_D506","1",198000001,198500000,1.06,1.001,2,0.05,2.04,4.4
"SLX-10722_SLX-11823.D701_D506","1",198500001,199000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","1",199000001,199500000,1.001,1.001,2,0.05,2.04,2.04
"SLX-10722_SLX-11823.D701_D506","1",199500001,200000000,1.005,1.001,2,0.05,2.04,2.2
"SLX-10722_SLX-11823.D701_D506","1",200000001,200500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","1",200500001,201000000,1.033,1.001,2,0.05,2.04,3.32
"SLX-10722_SLX-11823.D701_D506","1",201000001,201500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","1",201500001,202000000,1.036,1.001,2,0.05,2.04,3.44
"SLX-10722_SLX-11823.D701_D506","1",202000001,202500000,0.855,1.001,2,0.05,2.04,-3.8
"SLX-10722_SLX-11823.D701_D506","1",202500001,203000000,0.945,1.001,2,0.05,2.04,-0.200000000000002
"SLX-10722_SLX-11823.D701_D506","1",203000001,203500000,1.029,1.001,2,0.05,2.04,3.16
"SLX-10722_SLX-11823.D701_D506","1",203500001,204000000,1.056,1.001,2,0.05,2.04,4.24
"SLX-10722_SLX-11823.D701_D506","1",204000001,204500000,1.101,1.001,2,0.05,2.04,6.04
"SLX-10722_SLX-11823.D701_D506","1",204500001,205000000,1.01,1.001,2,0.05,2.04,2.4
"SLX-10722_SLX-11823.D701_D506","1",205000001,205500000,1.031,1.001,2,0.05,2.04,3.24
"SLX-10722_SLX-11823.D701_D506","1",205500001,206000000,0.998,1.001,2,0.05,2.04,1.92
"SLX-10722_SLX-11823.D701_D506","1",206000001,206500000,0.783,1.001,2,0.05,2.04,-6.68
"SLX-10722_SLX-11823.D701_D506","1",206500001,207000000,0.896,1.001,2,0.05,2.04,-2.16
"SLX-10722_SLX-11823.D701_D506","1",207000001,207500000,1.07,1.001,2,0.05,2.04,4.8
"SLX-10722_SLX-11823.D701_D506","1",207500001,208000000,0.929,1.001,2,0.05,2.04,-0.839999999999998
"SLX-10722_SLX-11823.D701_D506","1",208000001,208500000,1.087,1.001,2,0.05,2.04,5.48
"SLX-10722_SLX-11823.D701_D506","1",208500001,209000000,0.974,1.001,2,0.05,2.04,0.959999999999999
"SLX-10722_SLX-11823.D701_D506","1",209000001,209500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","1",209500001,210000000,1.085,1.001,2,0.05,2.04,5.4
"SLX-10722_SLX-11823.D701_D506","1",210000001,210500000,0.975,1.001,2,0.05,2.04,0.999999999999999
"SLX-10722_SLX-11823.D701_D506","1",210500001,211000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","1",211000001,211500000,0.996,1.001,2,0.05,2.04,1.84
"SLX-10722_SLX-11823.D701_D506","1",211500001,212000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","1",212000001,212500000,1.039,1.001,2,0.05,2.04,3.56
"SLX-10722_SLX-11823.D701_D506","1",212500001,213000000,1.009,1.001,2,0.05,2.04,2.36
"SLX-10722_SLX-11823.D701_D506","1",213000001,213500000,0.986,1.001,2,0.05,2.04,1.44
"SLX-10722_SLX-11823.D701_D506","1",213500001,214000000,0.922,1.001,2,0.05,2.04,-1.12
"SLX-10722_SLX-11823.D701_D506","1",214000001,214500000,1.001,1.001,2,0.05,2.04,2.04
"SLX-10722_SLX-11823.D701_D506","1",214500001,215000000,1.031,1.001,2,0.05,2.04,3.24
"SLX-10722_SLX-11823.D701_D506","1",215000001,215500000,0.979,1.001,2,0.05,2.04,1.16
"SLX-10722_SLX-11823.D701_D506","1",215500001,216000000,0.996,1.001,2,0.05,2.04,1.84
"SLX-10722_SLX-11823.D701_D506","1",216000001,216500000,0.989,1.001,2,0.05,2.04,1.56
"SLX-10722_SLX-11823.D701_D506","1",216500001,217000000,0.998,1.001,2,0.05,2.04,1.92
"SLX-10722_SLX-11823.D701_D506","1",217000001,217500000,0.979,1.001,2,0.05,2.04,1.16
"SLX-10722_SLX-11823.D701_D506","1",217500001,218000000,0.977,1.001,2,0.05,2.04,1.08
"SLX-10722_SLX-11823.D701_D506","1",218000001,218500000,0.969,1.001,2,0.05,2.04,0.759999999999999
"SLX-10722_SLX-11823.D701_D506","1",218500001,219000000,1.014,1.001,2,0.05,2.04,2.56
"SLX-10722_SLX-11823.D701_D506","1",219000001,219500000,1.032,1.001,2,0.05,2.04,3.28
"SLX-10722_SLX-11823.D701_D506","1",219500001,220000000,0.935,1.001,2,0.05,2.04,-0.599999999999998
"SLX-10722_SLX-11823.D701_D506","1",220000001,220500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","1",220500001,221000000,0.99,1.001,2,0.05,2.04,1.6
"SLX-10722_SLX-11823.D701_D506","1",221000001,221500000,0.97,1.001,2,0.05,2.04,0.799999999999999
"SLX-10722_SLX-11823.D701_D506","1",221500001,222000000,1.026,1.001,2,0.05,2.04,3.04
"SLX-10722_SLX-11823.D701_D506","1",222000001,222500000,0.999,1.001,2,0.05,2.04,1.96
"SLX-10722_SLX-11823.D701_D506","1",222500001,223000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","1",223000001,223500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","1",223500001,224000000,0.947,1.001,2,0.05,2.04,-0.120000000000002
"SLX-10722_SLX-11823.D701_D506","1",224000001,224500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","1",224500001,225000000,1.005,1.001,2,0.05,2.04,2.2
"SLX-10722_SLX-11823.D701_D506","1",225000001,225500000,0.99,1.001,2,0.05,2.04,1.6
"SLX-10722_SLX-11823.D701_D506","1",225500001,226000000,1.053,1.001,2,0.05,2.04,4.12
"SLX-10722_SLX-11823.D701_D506","1",226000001,226500000,1.013,1.001,2,0.05,2.04,2.52
"SLX-10722_SLX-11823.D701_D506","1",226500001,227000000,1.017,1.001,2,0.05,2.04,2.68
"SLX-10722_SLX-11823.D701_D506","1",227000001,227500000,1.005,1.001,2,0.05,2.04,2.2
"SLX-10722_SLX-11823.D701_D506","1",227500001,228000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","1",228000001,228500000,0.961,1.001,2,0.05,2.04,0.439999999999999
"SLX-10722_SLX-11823.D701_D506","1",228500001,229000000,0.886,1.001,2,0.05,2.04,-2.56
"SLX-10722_SLX-11823.D701_D506","1",229000001,229500000,1.04,1.001,2,0.05,2.04,3.6
"SLX-10722_SLX-11823.D701_D506","1",229500001,230000000,0.989,1.001,2,0.05,2.04,1.56
"SLX-10722_SLX-11823.D701_D506","1",230000001,230500000,1.05,1.001,2,0.05,2.04,4
"SLX-10722_SLX-11823.D701_D506","1",230500001,231000000,0.953,1.001,2,0.05,2.04,0.119999999999998
"SLX-10722_SLX-11823.D701_D506","1",231000001,231500000,0.983,1.001,2,0.05,2.04,1.32
"SLX-10722_SLX-11823.D701_D506","1",231500001,232000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","1",232000001,232500000,0.96,1.001,2,0.05,2.04,0.399999999999999
"SLX-10722_SLX-11823.D701_D506","1",232500001,233000000,1.054,1.001,2,0.05,2.04,4.16
"SLX-10722_SLX-11823.D701_D506","1",233000001,233500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","1",233500001,234000000,0.991,1.001,2,0.05,2.04,1.64
"SLX-10722_SLX-11823.D701_D506","1",234000001,234500000,0.949,1.001,2,0.05,2.04,-0.0400000000000018
"SLX-10722_SLX-11823.D701_D506","1",234500001,235000000,1.069,1.001,2,0.05,2.04,4.76
"SLX-10722_SLX-11823.D701_D506","1",235000001,235500000,1.088,1.001,2,0.05,2.04,5.52
"SLX-10722_SLX-11823.D701_D506","1",235500001,236000000,1.032,1.001,2,0.05,2.04,3.28
"SLX-10722_SLX-11823.D701_D506","1",236000001,236500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","1",236500001,237000000,1.006,1.001,2,0.05,2.04,2.24
"SLX-10722_SLX-11823.D701_D506","1",237000001,237500000,0.931,1.001,2,0.05,2.04,-0.759999999999998
"SLX-10722_SLX-11823.D701_D506","1",237500001,238000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","1",238000001,238500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","1",238500001,239000000,0.979,1.001,2,0.05,2.04,1.16
"SLX-10722_SLX-11823.D701_D506","1",239000001,239500000,0.95,1.001,2,0.05,2.04,-0.00000000000000177635683940025
"SLX-10722_SLX-11823.D701_D506","1",239500001,240000000,0.972,1.001,2,0.05,2.04,0.879999999999999
"SLX-10722_SLX-11823.D701_D506","1",240000001,240500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","1",240500001,241000000,0.977,1.001,2,0.05,2.04,1.08
"SLX-10722_SLX-11823.D701_D506","1",241000001,241500000,0.958,1.001,2,0.05,2.04,0.319999999999999
"SLX-10722_SLX-11823.D701_D506","1",241500001,242000000,0.986,1.001,2,0.05,2.04,1.44
"SLX-10722_SLX-11823.D701_D506","1",242000001,242500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","1",242500001,243000000,0.838,1.001,2,0.05,2.04,-4.48
"SLX-10722_SLX-11823.D701_D506","1",243000001,243500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","1",243500001,244000000,1.073,1.001,2,0.05,2.04,4.92
"SLX-10722_SLX-11823.D701_D506","1",244000001,244500000,0.988,1.001,2,0.05,2.04,1.52
"SLX-10722_SLX-11823.D701_D506","1",244500001,245000000,0.999,1.001,2,0.05,2.04,1.96
"SLX-10722_SLX-11823.D701_D506","1",245000001,245500000,0.992,1.001,2,0.05,2.04,1.68
"SLX-10722_SLX-11823.D701_D506","1",245500001,246000000,0.899,1.001,2,0.05,2.04,-2.04
"SLX-10722_SLX-11823.D701_D506","1",246000001,246500000,0.992,1.001,2,0.05,2.04,1.68
"SLX-10722_SLX-11823.D701_D506","1",246500001,247000000,0.992,1.001,2,0.05,2.04,1.68
"SLX-10722_SLX-11823.D701_D506","1",247000001,247500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","1",247500001,248000000,0.906,1.001,2,0.05,2.04,-1.76
"SLX-10722_SLX-11823.D701_D506","1",248000001,248500000,0.955,1.001,2,0.05,2.04,0.199999999999998
"SLX-10722_SLX-11823.D701_D506","1",248500001,249000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","1",249000001,249250621,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","2",1,500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","2",500001,1000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","2",1000001,1500000,0.871,0.998,2,0.05,1.92,-3.16
"SLX-10722_SLX-11823.D701_D506","2",1500001,2000000,0.873,0.998,2,0.05,1.92,-3.08
"SLX-10722_SLX-11823.D701_D506","2",2000001,2500000,0.897,0.998,2,0.05,1.92,-2.12
"SLX-10722_SLX-11823.D701_D506","2",2500001,3000000,0.905,0.998,2,0.05,1.92,-1.8
"SLX-10722_SLX-11823.D701_D506","2",3000001,3500000,0.935,0.998,2,0.05,1.92,-0.599999999999998
"SLX-10722_SLX-11823.D701_D506","2",3500001,4000000,0.883,0.998,2,0.05,1.92,-2.68
"SLX-10722_SLX-11823.D701_D506","2",4000001,4500000,0.917,0.998,2,0.05,1.92,-1.32
"SLX-10722_SLX-11823.D701_D506","2",4500001,5000000,0.918,0.998,2,0.05,1.92,-1.28
"SLX-10722_SLX-11823.D701_D506","2",5000001,5500000,0.888,0.998,2,0.05,1.92,-2.48
"SLX-10722_SLX-11823.D701_D506","2",5500001,6000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","2",6000001,6500000,0.941,0.998,2,0.05,1.92,-0.360000000000002
"SLX-10722_SLX-11823.D701_D506","2",6500001,7000000,0.929,0.998,2,0.05,1.92,-0.839999999999998
"SLX-10722_SLX-11823.D701_D506","2",7000001,7500000,0.937,0.998,2,0.05,1.92,-0.519999999999998
"SLX-10722_SLX-11823.D701_D506","2",7500001,8000000,0.984,0.998,2,0.05,1.92,1.36
"SLX-10722_SLX-11823.D701_D506","2",8000001,8500000,0.986,0.998,2,0.05,1.92,1.44
"SLX-10722_SLX-11823.D701_D506","2",8500001,9000000,1.071,0.998,2,0.05,1.92,4.84
"SLX-10722_SLX-11823.D701_D506","2",9000001,9500000,1.041,0.998,2,0.05,1.92,3.64
"SLX-10722_SLX-11823.D701_D506","2",9500001,10000000,1.068,0.998,2,0.05,1.92,4.72
"SLX-10722_SLX-11823.D701_D506","2",10000001,10500000,0.997,0.998,2,0.05,1.92,1.88
"SLX-10722_SLX-11823.D701_D506","2",10500001,11000000,1.014,0.998,2,0.05,1.92,2.56
"SLX-10722_SLX-11823.D701_D506","2",11000001,11500000,0.961,0.998,2,0.05,1.92,0.439999999999999
"SLX-10722_SLX-11823.D701_D506","2",11500001,12000000,1.001,0.998,2,0.05,1.92,2.04
"SLX-10722_SLX-11823.D701_D506","2",12000001,12500000,0.972,0.998,2,0.05,1.92,0.879999999999999
"SLX-10722_SLX-11823.D701_D506","2",12500001,13000000,1.012,0.998,2,0.05,1.92,2.48
"SLX-10722_SLX-11823.D701_D506","2",13000001,13500000,0.996,0.998,2,0.05,1.92,1.84
"SLX-10722_SLX-11823.D701_D506","2",13500001,14000000,1.023,0.998,2,0.05,1.92,2.92
"SLX-10722_SLX-11823.D701_D506","2",14000001,14500000,0.983,0.998,2,0.05,1.92,1.32
